"𒨜";"ŠAH₂~b";"x12A1C";"ŠAH2~b";"@@@";"ŠAH₂~b";"ŠAH₂"
"𒨝";"ŠAH₂~c";"x12A1D";"ŠAH2~c";"@@@";"ŠAH₂~c";"ŠAH₂"
"𒨞";"ŠAKIR~a";"x12A1E";"ŠAKIR~a";"@@@";"ŠAKIR~a";"ŠAKIR"
"𒨟";"ŠAKIR~b";"x12A1F";"ŠAKIR~b";"@@@";"ŠAKIR~b";"ŠAKIR"
"𒨠";"ŠAKIR~c";"x12A20";"ŠAKIR~c";"@@@";"ŠAKIR~c";"ŠAKIR"
"𒨡";"ŠAM₂";"x12A21";"ŠAM2";"@@@";"ŠAM₂";"ŠAM₂"
"𒨢";"ŠE~a";"x12A22";"ŠE~a";"@@@";"ŠE~a";"ŠE"
"𒨣";"|ŠE~a&ŠE~a|";"x12A23";"|ŠE~a&ŠE~a|";"@@@";"|ŠE~a&ŠE~a|";"|ŠE&ŠE|"
"𒨤";"ŠE~a@t";"x12A24";"ŠE~a@t";"@@@";"ŠE~a@t";"ŠE"
"𒨥";"ŠE~b";"x12A25";"ŠE~b";"@@@";"ŠE~b";"ŠE"
"𒨦";"ŠE~c";"x12A26";"ŠE~c";"@@@";"ŠE~c";"ŠE"
"𒨧";"ŠE₃";"x12A27";"ŠE3";"@@@";"ŠE₃";"ŠE₃"
"𒨨";"ŠE₃@t";"x12A28";"ŠE3@t";"@@@";"ŠE₃@t";"ŠE₃"
"𒨩";"ŠEG₉";"x12A29";"ŠEG9";"@@@";"ŠEG₉";"ŠEG₉"
"𒨪";"ŠEN~a";"x12A2A";"ŠEN~a";"@@@";"ŠEN~a";"ŠEN"
"𒨫";"ŠEN~b";"x12A2B";"ŠEN~b";"@@@";"ŠEN~b";"ŠEN"
"𒨬";"ŠEN~c";"x12A2C";"ŠEN~c";"@@@";"ŠEN~c";"ŠEN"
"𒨭";"ŠEN~c@t";"x12A2D";"ŠEN~c@t";"@@@";"ŠEN~c@t";"ŠEN"
"𒨮";"ŠEN~e";"x12A2E";"ŠEN~e";"@@@";"ŠEN~e";"ŠEN"
"𒨯";"|ŠEN~e×A|";"x12A2F";"|ŠEN~e×A|";"@@@";"|ŠEN~e×A|";"|ŠEN×A|"
"𒨰";"ŠENNUR~a";"x12A30";"ŠENNUR~a";"@@@";"ŠENNUR~a";"ŠENNUR"
"𒨱";"ŠENNUR~b";"x12A31";"ŠENNUR~b";"@@@";"ŠENNUR~b";"ŠENNUR"
"𒨲";"ŠEŠ~a";"x12A32";"ŠEŠ~a";"@@@";"ŠEŠ~a";"ŠEŠ"
"𒨳";"ŠEŠ~b";"x12A33";"ŠEŠ~b";"@@@";"ŠEŠ~b";"ŠEŠ"
"𒨴";"ŠIDIM";"x12A34";"ŠIDIM";"@@@";"ŠIDIM";"ŠIDIM"
"𒨵";"ŠIM~a";"x12A35";"ŠIM~a";"@@@";"ŠIM~a";"ŠIM"
"𒨶";"ŠIM~b";"x12A36";"ŠIM~b";"@@@";"ŠIM~b";"ŠIM"
"𒨷";"ŠIR~a";"x12A37";"ŠIR~a";"@@@";"ŠIR~a";"ŠIR"
"𒨸";"ŠIR~b";"x12A38";"ŠIR~b";"@@@";"ŠIR~b";"ŠIR"
"𒨹";"ŠITA~a1";"x12A39";"ŠITA~a1";"@@@";"ŠITA~a1";"ŠITA"
"𒨺";"|ŠITA~a1×KAK~a|";"x12A3A";"|ŠITA~a1×KAK~a|";"@@@";"|ŠITA~a1×KAK~a|";"|ŠITA×KAK|"
"𒨻";"|ŠITA~a1×ŠU|";"x12A3B";"|ŠITA~a1×ŠU|";"@@@";"|ŠITA~a1×ŠU|";"|ŠITA×ŠU|"
"𒨼";"ŠITA~a2";"x12A3C";"ŠITA~a2";"@@@";"ŠITA~a2";"ŠITA"
"𒨽";"ŠITA~a3";"x12A3D";"ŠITA~a3";"@@@";"ŠITA~a3";"ŠITA"
"𒨾";"ŠITA~b1";"x12A3E";"ŠITA~b1";"@@@";"ŠITA~b1";"ŠITA"
"𒨿";"ŠITA~b2";"x12A3F";"ŠITA~b2";"@@@";"ŠITA~b2";"ŠITA"
"𒩀";"|ŠITA~b2@g×HI@g~a|";"x12A40";"|ŠITA~b2@g×HI@g~a|";"@@@";"|ŠITA~b2@g×HI@g~a|";"|ŠITA×HI|"
"𒩁";"ŠITA~b3";"x12A41";"ŠITA~b3";"@@@";"ŠITA~b3";"ŠITA"
"𒩂";"|ŠITA~b3×NAM₂|";"x12A42";"|ŠITA~b3×NAM2|";"@@@";"|ŠITA~b3×NAM₂|";"|ŠITA×NAM₂|"
"𒩃";"ŠITA@g~a";"x12A43";"ŠITA@g~a";"@@@";"ŠITA@g~a";"ŠITA"
"𒩄";"|ŠITA@g~a×1(N06)|";"x12A44";"|ŠITA@g~a×1(N06)|";"@@@";"|ŠITA@g~a×1(N06)|";"|ŠITA×1(N06)|"
"𒩅";"ŠITA@g~b";"x12A45";"ŠITA@g~b";"@@@";"ŠITA@g~b";"ŠITA"
"𒩆";"ŠU";"x12A46";"ŠU";"@@@";"ŠU";"ŠU"
"𒩇";"|ŠU×1(N58)|";"x12A47";"|ŠU×1(N58)|";"@@@";"|ŠU×1(N58)|";"|ŠU×1(N58)|"
"𒩈";"|ŠU&ŠU|";"x12A48";"|ŠU&ŠU|";"@@@";"|ŠU&ŠU|";"|ŠU&ŠU|"
"𒩉";"ŠU@g";"x12A49";"ŠU@g";"@@@";"ŠU@g";"ŠU"
"𒩊";"ŠU₂";"x12A4A";"ŠU2";"@@@";"ŠU₂";"ŠU₂"
"𒩋";"ŠU₁₂";"x12A4B";"ŠU12";"@@@";"ŠU₁₂";"ŠU₁₂"
"𒩌";"ŠUBUR";"x12A4C";"ŠUBUR";"@@@";"ŠUBUR";"ŠUBUR"
"𒩍";"ŠUM";"x12A4D";"ŠUM";"@@@";"ŠUM";"ŠUM"
"𒩎";"|ŠUR₂×1(N58)|";"x12A4E";"|ŠUR2×1(N58)|";"@@@";"|ŠUR₂×1(N58)|";"|ŠUR₂×1(N58)|"
"𒩏";"ŠUR₂~a";"x12A4F";"ŠUR2~a";"@@@";"ŠUR₂~a";"ŠUR₂"
"𒩐";"ŠUR₂~b";"x12A50";"ŠUR2~b";"@@@";"ŠUR₂~b";"ŠUR₂"
"𒩑";"TA~a";"x12A51";"TA~a";"@@@";"TA~a";"TA"
"𒩒";"TA~b";"x12A52";"TA~b";"@@@";"TA~b";"TA"
"𒩓";"TA~c";"x12A53";"TA~c";"@@@";"TA~c";"TA"
"𒩔";"TA~d";"x12A54";"TA~d";"@@@";"TA~d";"TA"
"𒩕";"TA~e";"x12A55";"TA~e";"@@@";"TA~e";"TA"
"𒩖";"TAG~a1";"x12A56";"TAG~a1";"@@@";"TAG~a1";"TAG"
"𒩗";"TAG~a1@t";"x12A57";"TAG~a1@t";"@@@";"TAG~a1@t";"TAG"
"𒩘";"TAG~a2";"x12A58";"TAG~a2";"@@@";"TAG~a2";"TAG"
"𒩙";"TAG~a3";"x12A59";"TAG~a3";"@@@";"TAG~a3";"TAG"
"𒩚";"TAG~a4";"x12A5A";"TAG~a4";"@@@";"TAG~a4";"TAG"
"𒩛";"TAG~b";"x12A5B";"TAG~b";"@@@";"TAG~b";"TAG"
"𒩜";"TAG~c";"x12A5C";"TAG~c";"@@@";"TAG~c";"TAG"
"𒩝";"TAG~d";"x12A5D";"TAG~d";"@@@";"TAG~d";"TAG"
"𒩞";"TAK₄~a";"x12A5E";"TAK4~a";"@@@";"TAK₄~a";"TAK₄"
"𒩟";"TAK₄~a@n";"x12A5F";"TAK4~a@n";"@@@";"TAK₄~a@n";"TAK₄"
"𒩠";"TAK₄~c";"x12A60";"TAK4~c";"@@@";"TAK₄~c";"TAK₄"
"𒩡";"TAR~a";"x12A61";"TAR~a";"@@@";"TAR~a";"TAR"
"𒩢";"TE";"x12A62";"TE";"@@@";"TE";"TE"
"𒩣";"TI";"x12A63";"TI";"@@@";"TI";"TI"
"𒩤";"TI@g";"x12A64";"TI@g";"@@@";"TI@g";"TI"
"𒩥";"TI@r";"x12A65";"TI@r";"@@@";"TI@r";"TI"
"𒩦";"TI@t";"x12A66";"TI@t";"@@@";"TI@t";"TI"
"𒩧";"TILLA₂";"x12A67";"TILLA2";"@@@";"TILLA₂";"TILLA₂"
"𒩨";"TU~a";"x12A68";"TU~a";"@@@";"TU~a";"TU"
"𒩩";"TU~b";"x12A69";"TU~b";"@@@";"TU~b";"TU"
"𒩪";"TU~c";"x12A6A";"TU~c";"@@@";"TU~c";"TU"
"𒩫";"TUG₂~a";"x12A6B";"TUG2~a";"@@@";"TUG₂~a";"TUG₂"
"𒩬";"TUG₂~a@g";"x12A6C";"TUG2~a@g";"@@@";"TUG₂~a@g";"TUG₂"
"𒩭";"TUG₂~b";"x12A6D";"TUG2~b";"@@@";"TUG₂~b";"TUG₂"
"𒩮";"TUG₂~c";"x12A6E";"TUG2~c";"@@@";"TUG₂~c";"TUG₂"
"𒩯";"TUM~a";"x12A6F";"TUM~a";"@@@";"TUM~a";"TUM"
"𒩰";"TUM~a@g";"x12A70";"TUM~a@g";"@@@";"TUM~a@g";"TUM"
"𒩱";"TUM~b";"x12A71";"TUM~b";"@@@";"TUM~b";"TUM"
"𒩲";"TUM~c";"x12A72";"TUM~c";"@@@";"TUM~c";"TUM"
"𒩳";"TUM~d";"x12A73";"TUM~d";"@@@";"TUM~d";"TUM"
"𒩴";"TUN₃~a";"x12A74";"TUN3~a";"@@@";"TUN₃~a";"TUN₃"
"𒩵";"TUN₃~b";"x12A75";"TUN3~b";"@@@";"TUN₃~b";"TUN₃"
"𒩶";"TUN₃~c";"x12A76";"TUN3~c";"@@@";"TUN₃~c";"TUN₃"
"𒩷";"TUR";"x12A77";"TUR";"@@@";"TUR";"TUR"
"𒩸";"TUR@g";"x12A78";"TUR@g";"@@@";"TUR@g";"TUR"
"𒩹";"TUR₃~a";"x12A79";"TUR3~a";"@@@";"TUR₃~a";"TUR₃"
"𒩺";"TUR₃~b";"x12A7A";"TUR3~b";"@@@";"TUR₃~b";"TUR₃"
"𒩻";"TUR₃~c";"x12A7B";"TUR3~c";"@@@";"TUR₃~c";"TUR₃"
"𒩼";"U₂~a";"x12A7C";"U2~a";"@@@";"U₂~a";"U₂"
"𒩽";"U₂~b";"x12A7D";"U2~b";"@@@";"U₂~b";"U₂"
"𒩾";"U₂~c";"x12A7E";"U2~c";"@@@";"U₂~c";"U₂"
"𒩿";"U₄";"x12A7F";"U4";"@@@";"U₄";"U₄"
"𒪀";"|U₄×1(N01)|";"x12A80";"|U4×1(N01)|";"@@@";"|U₄×1(N01)|";"|U₄×1(N01)|"
"𒪁";"|U₄×(1(N01).1(N24))|";"x12A81";"|U4×(1(N01).1(N24))|";"@@@";"|U₄×(1(N01).1(N24))|";"|U₄×(1(N01).1(N24))|"
"𒪂";"|U₄×3(N01)|";"x12A82";"|U4×3(N01)|";"@@@";"|U₄×3(N01)|";"|U₄×3(N01)|"
"𒪃";"|U₄×4(N01)|";"x12A83";"|U4×4(N01)|";"@@@";"|U₄×4(N01)|";"|U₄×4(N01)|"
"𒪄";"|U₄×5(N01)|";"x12A84";"|U4×5(N01)|";"@@@";"|U₄×5(N01)|";"|U₄×5(N01)|"
"𒪅";"|U₄×6(N01)|";"x12A85";"|U4×6(N01)|";"@@@";"|U₄×6(N01)|";"|U₄×6(N01)|"
"𒪆";"|U₄×8(N01)|";"x12A86";"|U4×8(N01)|";"@@@";"|U₄×8(N01)|";"|U₄×8(N01)|"
"𒪇";"|U₄×1(N14)|";"x12A87";"|U4×1(N14)|";"@@@";"|U₄×1(N14)|";"|U₄×1(N14)|"
"𒪈";"|U₄×(1(N14).1(N01))|";"x12A88";"|U4×(1(N14).1(N01))|";"@@@";"|U₄×(1(N14).1(N01))|";"|U₄×(1(N14).1(N01))|"
"𒪉";"|U₄×(1(N14).2(N01))|";"x12A89";"|U4×(1(N14).2(N01))|";"@@@";"|U₄×(1(N14).2(N01))|";"|U₄×(1(N14).2(N01))|"
"𒪊";"|U₄×(1(N14).4(N01))|";"x12A8A";"|U4×(1(N14).4(N01))|";"@@@";"|U₄×(1(N14).4(N01))|";"|U₄×(1(N14).4(N01))|"
"𒪋";"|U₄×(1(N14).8(N01))|";"x12A8B";"|U4×(1(N14).8(N01))|";"@@@";"|U₄×(1(N14).8(N01))|";"|U₄×(1(N14).8(N01))|"
"𒪌";"|U₄×(2(N14).4(N01))|";"x12A8C";"|U4×(2(N14).4(N01))|";"@@@";"|U₄×(2(N14).4(N01))|";"|U₄×(2(N14).4(N01))|"
"𒪍";"|U₄×(3(N14).2(N01))|";"x12A8D";"|U4×(3(N14).2(N01))|";"@@@";"|U₄×(3(N14).2(N01))|";"|U₄×(3(N14).2(N01))|"
"𒪎";"|U₄×(3(N14).7(N01))|";"x12A8E";"|U4×(3(N14).7(N01))|";"@@@";"|U₄×(3(N14).7(N01))|";"|U₄×(3(N14).7(N01))|"
"𒪏";"|U₄×1(N57)|";"x12A8F";"|U4×1(N57)|";"@@@";"|U₄×1(N57)|";"|U₄×1(N57)|"
"𒪐";"|U₄×2(N57)|";"x12A90";"|U4×2(N57)|";"@@@";"|U₄×2(N57)|";"|U₄×2(N57)|"
"𒪑";"|U₄×3(N57)|";"x12A91";"|U4×3(N57)|";"@@@";"|U₄×3(N57)|";"|U₄×3(N57)|"
"𒪒";"|U₄×4(N57)|";"x12A92";"|U4×4(N57)|";"@@@";"|U₄×4(N57)|";"|U₄×4(N57)|"
"𒪓";"|U₄×5(N57)|";"x12A93";"|U4×5(N57)|";"@@@";"|U₄×5(N57)|";"|U₄×5(N57)|"
"𒪔";"|U₄×6(N57)|";"x12A94";"|U4×6(N57)|";"@@@";"|U₄×6(N57)|";"|U₄×6(N57)|"
"𒪕";"|U₄×7(N57)|";"x12A95";"|U4×7(N57)|";"@@@";"|U₄×7(N57)|";"|U₄×7(N57)|"
"𒪖";"|U₄×8(N57)|";"x12A96";"|U4×8(N57)|";"@@@";"|U₄×8(N57)|";"|U₄×8(N57)|"
"𒪗";"|U₄×10(N57)|";"x12A97";"|U4×10(N57)|";"@@@";"|U₄×10(N57)|";"|U₄×10(N57)|"
"𒪘";"|U₄×1(N58@t)|";"x12A98";"|U4×1(N58@t)|";"@@@";"|U₄×1(N58@t)|";"|U₄×1(N58)|"
"𒪙";"U₄@t";"x12A99";"U4@t";"@@@";"U₄@t";"U₄"
"𒪚";"U₈";"x12A9A";"U8";"@@@";"U₈";"U₈"
"𒪛";"|U₈×TAR~b|";"x12A9B";"|U8×TAR~b|";"@@@";"|U₈×TAR~b|";"|U₈×TAR|"
"𒪜";"UB";"x12A9C";"UB";"@@@";"UB";"UB"
"𒪝";"UBI~a";"x12A9D";"UBI~a";"@@@";"UBI~a";"UBI"
"𒪞";"UBI~c";"x12A9E";"UBI~c";"@@@";"UBI~c";"UBI"
"𒪟";"UBI~d";"x12A9F";"UBI~d";"@@@";"UBI~d";"UBI"
"𒪠";"UD₅~a";"x12AA0";"UD5~a";"@@@";"UD₅~a";"UD₅"
"𒪡";"UD₅~a@g";"x12AA1";"UD5~a@g";"@@@";"UD₅~a@g";"UD₅"
"𒪢";"UD₅~b";"x12AA2";"UD5~b";"@@@";"UD₅~b";"UD₅"
"𒪣";"UD₅~c";"x12AA3";"UD5~c";"@@@";"UD₅~c";"UD₅"
"𒪤";"UDU~a";"x12AA4";"UDU~a";"@@@";"UDU~a";"UDU"
"𒪥";"|UDU~a×TAR~a|";"x12AA5";"|UDU~a×TAR~a|";"@@@";"|UDU~a×TAR~a|";"|UDU×TAR|"
"𒪦";"|UDU~a×TAR~b|";"x12AA6";"|UDU~a×TAR~b|";"@@@";"|UDU~a×TAR~b|";"|UDU×TAR|"
"𒪧";"UDU~c";"x12AA7";"UDU~c";"@@@";"UDU~c";"UDU"
"𒪨";"UDUNITA~a";"x12AA8";"UDUNITA~a";"@@@";"UDUNITA~a";"UDUNITA"
"𒪩";"UDUNITA~b";"x12AA9";"UDUNITA~b";"@@@";"UDUNITA~b";"UDUNITA"
"𒪪";"UDUNITA~c";"x12AAA";"UDUNITA~c";"@@@";"UDUNITA~c";"UDUNITA"
"𒪫";"UH₃~a";"x12AAB";"UH3~a";"@@@";"UH₃~a";"UH₃"
"𒪬";"UH₃~a@t";"x12AAC";"UH3~a@t";"@@@";"UH₃~a@t";"UH₃"
"𒪭";"UH₃~b";"x12AAD";"UH3~b";"@@@";"UH₃~b";"UH₃"
"𒪮";"UKKIN~a";"x12AAE";"UKKIN~a";"@@@";"UKKIN~a";"UKKIN"
"𒪯";"UKKIN~b";"x12AAF";"UKKIN~b";"@@@";"UKKIN~b";"UKKIN"
"𒪰";"|UKKIN~b×DIN|";"x12AB0";"|UKKIN~b×DIN|";"@@@";"|UKKIN~b×DIN|";"|UKKIN×DIN|"
"𒪱";"|UKKIN~b×(DIN.1(N01))|";"x12AB1";"|UKKIN~b×(DIN.1(N01))|";"@@@";"|UKKIN~b×(DIN.1(N01))|";"|UKKIN×(DIN.1(N01))|"
"𒪲";"|UKKIN~b×HI@g~a|";"x12AB2";"|UKKIN~b×HI@g~a|";"@@@";"|UKKIN~b×HI@g~a|";"|UKKIN×HI|"
"𒪳";"|UKKIN~b×NI~a|";"x12AB3";"|UKKIN~b×NI~a|";"@@@";"|UKKIN~b×NI~a|";"|UKKIN×NI|"
"𒪴";"|UKKIN~b×2(N01)|";"x12AB4";"|UKKIN~b×2(N01)|";"@@@";"|UKKIN~b×2(N01)|";"|UKKIN×2(N01)|"
"𒪵";"|UKKIN~b×3(N01)|";"x12AB5";"|UKKIN~b×3(N01)|";"@@@";"|UKKIN~b×3(N01)|";"|UKKIN×3(N01)|"
"𒪶";"|UKKIN~b×5(N01)|";"x12AB6";"|UKKIN~b×5(N01)|";"@@@";"|UKKIN~b×5(N01)|";"|UKKIN×5(N01)|"
"𒪷";"UKKIN~c";"x12AB7";"UKKIN~c";"@@@";"UKKIN~c";"UKKIN"
"𒪸";"UMBIN~a";"x12AB8";"UMBIN~a";"@@@";"UMBIN~a";"UMBIN"
"𒪹";"UMBIN~b1";"x12AB9";"UMBIN~b1";"@@@";"UMBIN~b1";"UMBIN"
"𒪺";"UMBIN~b2";"x12ABA";"UMBIN~b2";"@@@";"UMBIN~b2";"UMBIN"
"𒪻";"UMBIN~c";"x12ABB";"UMBIN~c";"@@@";"UMBIN~c";"UMBIN"
"𒪼";"UMUN₂";"x12ABC";"UMUN2";"@@@";"UMUN₂";"UMUN₂"
"𒪽";"UNUG~a";"x12ABD";"UNUG~a";"@@@";"UNUG~a";"UNUG"
"𒪾";"|UNUG~a×A@t|";"x12ABE";"|UNUG~a×A@t|";"@@@";"|UNUG~a×A@t|";"|UNUG×A|"
"𒪿";"UNUG~a@s";"x12ABF";"UNUG~a@s";"@@@";"UNUG~a@s";"UNUG"
"𒫀";"UNUG~b";"x12AC0";"UNUG~b";"@@@";"UNUG~b";"UNUG"
"𒫁";"UNUG~c";"x12AC1";"UNUG~c";"@@@";"UNUG~c";"UNUG"
"𒫂";"UR~a";"x12AC2";"UR~a";"@@@";"UR~a";"UR"
"𒫃";"UR~a@g";"x12AC3";"UR~a@g";"@@@";"UR~a@g";"UR"
"𒫄";"UR~b";"x12AC4";"UR~b";"@@@";"UR~b";"UR"
"𒫅";"UR~c";"x12AC5";"UR~c";"@@@";"UR~c";"UR"
"𒫆";"UR₂";"x12AC6";"UR2";"@@@";"UR₂";"UR₂"
"𒫇";"|UR₂×TAR~c|";"x12AC7";"|UR2×TAR~c|";"@@@";"|UR₂×TAR~c|";"|UR₂×TAR|"
"𒫈";"|UR₂×1(N57)|";"x12AC8";"|UR2×1(N57)|";"@@@";"|UR₂×1(N57)|";"|UR₂×1(N57)|"
"𒫉";"UR₃~a1";"x12AC9";"UR3~a1";"@@@";"UR₃~a1";"UR₃"
"𒫊";"UR₃~a2";"x12ACA";"UR3~a2";"@@@";"UR₃~a2";"UR₃"
"𒫋";"UR₃~a3";"x12ACB";"UR3~a3";"@@@";"UR₃~a3";"UR₃"
"𒫌";"UR₃~b1";"x12ACC";"UR3~b1";"@@@";"UR₃~b1";"UR₃"
"𒫍";"UR₃~b2";"x12ACD";"UR3~b2";"@@@";"UR₃~b2";"UR₃"
"𒫎";"UR₄~a";"x12ACE";"UR4~a";"@@@";"UR₄~a";"UR₄"
"𒫏";"UR₄~b";"x12ACF";"UR4~b";"@@@";"UR₄~b";"UR₄"
"𒫐";"UR₄~c";"x12AD0";"UR4~c";"@@@";"UR₄~c";"UR₄"
"𒫑";"UR₅~a";"x12AD1";"UR5~a";"@@@";"UR₅~a";"UR₅"
"𒫒";"UR₅~b";"x12AD2";"UR5~b";"@@@";"UR₅~b";"UR₅"
"𒫓";"URI";"x12AD3";"URI";"@@@";"URI";"URI"
"𒫔";"URI₃~a";"x12AD4";"URI3~a";"@@@";"URI₃~a";"URI₃"
"𒫕";"URI₅";"x12AD5";"URI5";"@@@";"URI₅";"URI₅"
"𒫖";"URU~a1";"x12AD6";"URU~a1";"@@@";"URU~a1";"URU"
"𒫗";"|URU~a1×AMAR|";"x12AD7";"|URU~a1×AMAR|";"@@@";"|URU~a1×AMAR|";"|URU×AMAR|"
"𒫘";"|URU~a1×HI@g~a|";"x12AD8";"|URU~a1×HI@g~a|";"@@@";"|URU~a1×HI@g~a|";"|URU×HI|"
"𒫙";"|URU~a1×KI|";"x12AD9";"|URU~a1×KI|";"@@@";"|URU~a1×KI|";"|URU×KI|"
"𒫚";"|URU~a1×NIMGIR|";"x12ADA";"|URU~a1×NIMGIR|";"@@@";"|URU~a1×NIMGIR|";"|URU×NIMGIR|"
"𒫛";"|URU~a1×U₄|";"x12ADB";"|URU~a1×U4|";"@@@";"|URU~a1×U₄|";"|URU×U₄|"
"𒫜";"|URU~a1×3(N57)|";"x12ADC";"|URU~a1×3(N57)|";"@@@";"|URU~a1×3(N57)|";"|URU×3(N57)|"
"𒫝";"URU~a2";"x12ADD";"URU~a2";"@@@";"URU~a2";"URU"
"𒫞";"|URU~a2×1(N58)|";"x12ADE";"|URU~a2×1(N58)|";"@@@";"|URU~a2×1(N58)|";"|URU×1(N58)|"
"𒫟";"|URU~a3×KALAM~a|";"x12ADF";"|URU~a3×KALAM~a|";"@@@";"|URU~a3×KALAM~a|";"|URU×KALAM|"
"𒫠";"URU~b1";"x12AE0";"URU~b1";"@@@";"URU~b1";"URU"
"𒫡";"URU~b2";"x12AE1";"URU~b2";"@@@";"URU~b2";"URU"
"𒫢";"URU~c";"x12AE2";"URU~c";"@@@";"URU~c";"URU"
"𒫣";"URUDU~a";"x12AE3";"URUDU~a";"@@@";"URUDU~a";"URUDU"
"𒫤";"URUDU~c";"x12AE4";"URUDU~c";"@@@";"URUDU~c";"URUDU"
"𒫥";"URUDU~d";"x12AE5";"URUDU~d";"@@@";"URUDU~d";"URUDU"
"𒫦";"URUDU@g~a";"x12AE6";"URUDU@g~a";"@@@";"URUDU@g~a";"URUDU"
"𒫧";"URUDU@g~c";"x12AE7";"URUDU@g~c";"@@@";"URUDU@g~c";"URUDU"
"𒫨";"URUDU@g~d";"x12AE8";"URUDU@g~d";"@@@";"URUDU@g~d";"URUDU"
"𒫩";"UŠ~a";"x12AE9";"UŠ~a";"@@@";"UŠ~a";"UŠ"
"𒫪";"|UŠ~a&UŠ~a|";"x12AEA";"|UŠ~a&UŠ~a|";"@@@";"|UŠ~a&UŠ~a|";"|UŠ&UŠ|"
"𒫫";"UŠ~b";"x12AEB";"UŠ~b";"@@@";"UŠ~b";"UŠ"
"𒫬";"|UŠ~b×TAR~c|";"x12AEC";"|UŠ~b×TAR~c|";"@@@";"|UŠ~b×TAR~c|";"|UŠ×TAR|"
"𒫭";"|UŠ~b&UŠ~b|";"x12AED";"|UŠ~b&UŠ~b|";"@@@";"|UŠ~b&UŠ~b|";"|UŠ&UŠ|"
"𒫮";"UŠUR₃~b1";"x12AEE";"UŠUR3~b1";"@@@";"UŠUR₃~b1";"UŠUR₃"
"𒫯";"UŠUR₃~b2";"x12AEF";"UŠUR3~b2";"@@@";"UŠUR₃~b2";"UŠUR₃"
"𒫰";"UTUA~a";"x12AF0";"UTUA~a";"@@@";"UTUA~a";"UTUA"
"𒫱";"UTUA~a@t";"x12AF1";"UTUA~a@t";"@@@";"UTUA~a@t";"UTUA"
"𒫲";"UTUA~b";"x12AF2";"UTUA~b";"@@@";"UTUA~b";"UTUA"
"𒫳";"UTUL~a";"x12AF3";"UTUL~a";"@@@";"UTUL~a";"UTUL"
"𒫴";"UTUL~b";"x12AF4";"UTUL~b";"@@@";"UTUL~b";"UTUL"
"𒫵";"UTUL~c";"x12AF5";"UTUL~c";"@@@";"UTUL~c";"UTUL"
"𒫶";"UTUL~d";"x12AF6";"UTUL~d";"@@@";"UTUL~d";"UTUL"
"𒫷";"UZU";"x12AF7";"UZU";"@@@";"UZU";"UZU"
"𒫸";"ZA~v";"x12AF8";"ZA~v";"@@@";"ZA~v";"ZA"
"𒫹";"ZAG~a";"x12AF9";"ZAG~a";"@@@";"ZAG~a";"ZAG"
"𒫺";"ZAG~b";"x12AFA";"ZAG~b";"@@@";"ZAG~b";"ZAG"
"𒫻";"ZAG~c";"x12AFB";"ZAG~c";"@@@";"ZAG~c";"ZAG"
"𒫼";"ZAR~a";"x12AFC";"ZAR~a";"@@@";"ZAR~a";"ZAR"
"𒫽";"ZAR~b1";"x12AFD";"ZAR~b1";"@@@";"ZAR~b1";"ZAR"
"𒫾";"ZAR~b2";"x12AFE";"ZAR~b2";"@@@";"ZAR~b2";"ZAR"
"𒫿";"ZAR~c";"x12AFF";"ZAR~c";"@@@";"ZAR~c";"ZAR"
"𒬀";"ZI~a";"x12B00";"ZI~a";"@@@";"ZI~a";"ZI"
"𒬁";"ZI~b";"x12B01";"ZI~b";"@@@";"ZI~b";"ZI"
"𒬂";"ZI~d";"x12B02";"ZI~d";"@@@";"ZI~d";"ZI"
"𒬃";"ZUBI~a";"x12B03";"ZUBI~a";"@@@";"ZUBI~a";"ZUBI"
"𒬄";"ZATU620";"x12B04";"ZATU620";"@@@";"ZATU620";"ZATU620"
"𒬅";"ZATU621~a";"x12B05";"ZATU621~a";"@@@";"ZATU621~a";"ZATU621"
"𒬆";"ZATU621~b";"x12B06";"ZATU621~b";"@@@";"ZATU621~b";"ZATU621"
"𒬇";"ZATU621~c";"x12B07";"ZATU621~c";"@@@";"ZATU621~c";"ZATU621"
"𒬈";"ZATU621~d";"x12B08";"ZATU621~d";"@@@";"ZATU621~d";"ZATU621"
"𒬉";"ZATU622";"x12B09";"ZATU622";"@@@";"ZATU622";"ZATU622"
"𒬊";"ZATU623";"x12B0A";"ZATU623";"@@@";"ZATU623";"ZATU623"
"𒬋";"ZATU624~a";"x12B0B";"ZATU624~a";"@@@";"ZATU624~a";"ZATU624"
"𒬌";"ZATU624~b";"x12B0C";"ZATU624~b";"@@@";"ZATU624~b";"ZATU624"
"𒬍";"ZATU625";"x12B0D";"ZATU625";"@@@";"ZATU625";"ZATU625"
"𒬎";"ZATU626~a";"x12B0E";"ZATU626~a";"@@@";"ZATU626~a";"ZATU626"
"𒬏";"ZATU626~b";"x12B0F";"ZATU626~b";"@@@";"ZATU626~b";"ZATU626"
"𒬐";"ZATU626~c";"x12B10";"ZATU626~c";"@@@";"ZATU626~c";"ZATU626"
"𒬑";"ZATU628~a";"x12B11";"ZATU628~a";"@@@";"ZATU628~a";"ZATU628"
"𒬒";"ZATU628~b";"x12B12";"ZATU628~b";"@@@";"ZATU628~b";"ZATU628"
"𒬓";"ZATU629";"x12B13";"ZATU629";"@@@";"ZATU629";"ZATU629"
